edad,sexo,comunidad,pais_nacimiento,situacion_prof,jornada_semanal,renta_cta_ajena,renta_cta_propia,anyo,ponderacion
52,Hombre,Catalunya,UE-28,asalariado,5,529.3,0.0,2019,250.64989
45,Hombre,Catalunya,Resto,asalariado,20,10264.0,0.0,2019,249.56085
28,Hombre,Catalunya,Espanya,asalariado,40,23601.16,0.0,2019,532.4322099999999
29,Mujer,Catalunya,Espanya,asalariado,40,28239.62,0.0,2019,544.60117
39,Mujer,Catalunya,Espanya,asalariado,40,8536.07,0.0,2019,342.94836000000004
76,Hombre,Catalunya,Espanya,Empleador, ,0.0,0.0,2019,213.0417
74,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,212.71578
40,Hombre,Catalunya,Resto,asalariado,40,25868.1,0.0,2019,387.51181
27,Mujer,Catalunya,Resto,, ,0.0,0.0,2019,398.35964
75,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,237.30432000000002
27,Hombre,Catalunya,Espanya,asalariado,40,8114.3,0.0,2019,373.02904
37,Hombre,Catalunya,Resto,asalariado,40,20529.0,0.0,2019,260.54479
30,Mujer,Catalunya,Resto,asalariado, ,0.0,0.0,2019,267.83836
44,Hombre,Catalunya,Resto,asalariado,40,12954.5,0.0,2019,393.17008
30,Mujer,Catalunya,Resto,, ,0.0,0.0,2019,404.17631
48,Hombre,Catalunya,Resto,asalariado, ,17765.6,0.0,2019,315.64127
36,Mujer,Catalunya,Resto,asalariado, ,12162.5,0.0,2019,314.54184
31,Hombre,Catalunya,Resto,asalariado,40,19852.7,0.0,2019,300.33833
24,Mujer,Catalunya,Resto,asalariado, ,0.0,0.0,2019,299.60512
44,Hombre,Catalunya,Espanya,asalariado,40,24676.0,0.0,2019,272.8147
56,Hombre,Catalunya,Espanya,asalariado,40,22107.1,0.0,2019,144.73071000000002
45,Hombre,Catalunya,Espanya,autónomo,40,0.0,10740.0,2019,256.30162
43,Mujer,Catalunya,Espanya,asalariado,37,24780.9,0.0,2019,255.36209
61,Hombre,Catalunya,Espanya,asalariado,40,17881.4,0.0,2019,145.49892
27,Hombre,Catalunya,Resto,asalariado,40,10824.18,0.0,2019,251.60455
25,Mujer,Catalunya,Resto,asalariado,30,5033.51,0.0,2019,250.99031000000002
47,Hombre,Catalunya,Espanya,asalariado,40,19756.3,0.0,2019,302.19899
41,Mujer,Catalunya,Espanya,asalariado,40,12763.4,0.0,2019,301.14637999999997
86,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,322.08738
86,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,322.08738
32,Mujer,Catalunya,Resto,asalariado,40,29108.85,0.0,2019,579.4522400000001
42,Mujer,Catalunya,Espanya,autónomo,40,0.0,17500.0,2019,301.78556000000003
41,Mujer,Catalunya,Espanya,asalariado,38,35442.5,0.0,2019,301.78556000000003
58,Mujer,Catalunya,Espanya,autónomo, ,0.0,0.0,2019,278.27646
30,Hombre,Catalunya,Espanya,asalariado,24,9683.6,0.0,2019,280.4462
62,Hombre,Catalunya,Espanya,autónomo,50,8233.6,0.0,2019,174.32251000000002
58,Mujer,Catalunya,Espanya,autónomo,48,0.0,14121.06,2019,174.05308
41,Mujer,Catalunya,Resto,asalariado,40,5204.73,0.0,2019,342.94836000000004
38,Mujer,Catalunya,Resto,asalariado,40,9759.43,0.0,2019,342.94836000000004
58,Hombre,Catalunya,Espanya,autónomo,40,7332.4,0.0,2019,268.40513
55,Mujer,Catalunya,Espanya,autónomo,45,0.0,11518.2,2019,267.75035
75,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,233.09175
72,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,233.0526
28,Hombre,Catalunya,Resto,asalariado,50,7089.25,0.0,2019,335.36761
25,Mujer,Catalunya,UE-28,asalariado, ,6670.09,0.0,2019,376.48547
26,Hombre,Catalunya,UE-28,asalariado,40,20544.07,0.0,2019,377.40682000000004
56,Hombre,Catalunya,Espanya,asalariado,40,18932.1,0.0,2019,322.11104
42,Mujer,Catalunya,Espanya,asalariado, ,10866.5,0.0,2019,322.09597
18,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,327.89621
57,Mujer,Catalunya,Espanya,asalariado,40,3774.8,0.0,2019,174.05308
62,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,174.32251000000002
86,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,278.14738
70,Hombre,Catalunya,Espanya,Empleador, ,0.0,0.0,2019,233.09175
67,Mujer,Catalunya,Espanya,Empleador, ,0.0,0.0,2019,233.0526
45,Hombre,Catalunya,Espanya,asalariado,40,26704.2,0.0,2019,229.93992000000003
43,Mujer,Catalunya,Espanya,asalariado,25,0.0,0.0,2019,229.09702000000001
41,Hombre,Catalunya,Espanya,asalariado,40,26568.0,0.0,2019,256.30162
41,Mujer,Catalunya,Espanya,asalariado,40,11965.6,0.0,2019,255.36209
36,Hombre,Catalunya,Resto,asalariado, ,10351.5,0.0,2019,360.71058
26,Mujer,Catalunya,Resto,, ,0.0,0.0,2019,370.80816
74,Hombre,Catalunya,Espanya,autónomo, ,0.0,0.0,2019,358.39866
32,Mujer,Catalunya,Espanya,asalariado,40,16548.5,0.0,2019,371.29809
69,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,137.96056000000002
40,Hombre,Catalunya,Resto,asalariado,40,23205.99,0.0,2019,360.71058
32,Mujer,Catalunya,Resto,asalariado, ,0.0,0.0,2019,370.80816
34,Hombre,Catalunya,Espanya,autónomo, ,0.0,0.0,2019,397.01285
30,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,406.08673999999996
71,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,237.30432000000002
67,Hombre,Catalunya,Resto,asalariado, ,25968.1,0.0,2019,488.02480999999995
57,Mujer,Catalunya,Resto,, ,0.0,0.0,2019,490.46825
27,Hombre,Catalunya,Resto,asalariado,40,14937.3,0.0,2019,494.29247000000004
25,Hombre,Catalunya,Resto,asalariado,40,18146.8,0.0,2019,493.8762
17,Hombre,Catalunya,Espanya,, ,0.0,0.0,2019,496.32140999999996
52,Hombre,Catalunya,Espanya,asalariado, ,4174.6,0.0,2019,384.42422999999997
56,Mujer,Catalunya,Espanya,asalariado,40,17898.0,0.0,2019,381.70051
27,Hombre,Catalunya,Espanya,asalariado, ,304.7,0.0,2019,384.67666
81,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,278.14738
64,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,145.49892
45,Hombre,Catalunya,Resto,asalariado,40,14745.1,0.0,2019,230.21818
40,Mujer,Catalunya,Resto,asalariado, ,0.0,0.0,2019,229.37425
74,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,233.0526
74,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,233.09175
45,Hombre,Catalunya,Espanya,asalariado,45,18721.7,0.0,2019,340.57183
44,Mujer,Catalunya,Espanya,asalariado, ,4215.6,0.0,2019,339.32338
74,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,233.09175
71,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,233.0526
50,Hombre,Catalunya,Espanya,asalariado,40,36559.9,0.0,2019,341.46792
59,Mujer,Catalunya,Espanya,asalariado,40,14013.2,0.0,2019,278.27646
27,Hombre,Catalunya,Espanya,asalariado, ,4789.4,0.0,2019,280.4462
86,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,230.63218999999998
83,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,230.33866
65,Mujer,Catalunya,Espanya,asalariado, ,1183.9,0.0,2019,360.23779
39,Mujer,Catalunya,Espanya,autónomo,45,0.0,24000.0,2019,357.83454
44,Hombre,Catalunya,Resto,asalariado,50,17400.82,0.0,2019,244.98502000000002
52,Mujer,Catalunya,Espanya,Empleador,45,0.0,17500.0,2019,612.77625
29,Hombre,Catalunya,Espanya,asalariado,40,28115.5,0.0,2019,619.60294
26,Hombre,Catalunya,Espanya,asalariado,45,27577.3,0.0,2019,619.60294
35,Hombre,Catalunya,Espanya,asalariado,40,13947.98,0.0,2019,670.73522
40,Hombre,Catalunya,Espanya,autónomo, ,0.0,25000.0,2019,272.8147
44,Mujer,Catalunya,Espanya,asalariado,35,10211.85,0.0,2019,308.21238999999997
75,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,171.34925
72,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,237.30432000000002
45,Hombre,Catalunya,Espanya,Empleador,45,43517.0,0.0,2019,294.65347
39,Mujer,Catalunya,Espanya,asalariado,40,39059.5,0.0,2019,293.57335
40,Hombre,Catalunya,Espanya,asalariado, ,3493.21,0.0,2019,244.98502000000002
52,Hombre,Catalunya,Espanya,asalariado,40,32065.6,0.0,2019,325.74646
26,Hombre,Catalunya,Espanya,asalariado, ,15722.7,0.0,2019,325.96036000000004
43,Hombre,Catalunya,Espanya,asalariado,45,30849.8,0.0,2019,256.30162
40,Mujer,Catalunya,Espanya,asalariado,40,38850.7,0.0,2019,255.36209
58,Hombre,Catalunya,Espanya,asalariado,35,16396.5,0.0,2019,268.40513
52,Mujer,Catalunya,Espanya,asalariado, ,1121.7,0.0,2019,267.75035
55,Hombre,Catalunya,Espanya,asalariado,35,13347.7,0.0,2019,265.36769
45,Mujer,Catalunya,Resto,asalariado,35,10148.0,0.0,2019,263.24616000000003
17,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,267.98663999999997
65,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,174.32251000000002
59,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,174.05308
82,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,278.14738
68,Hombre,Catalunya,Espanya,Empleador, ,19392.9,60018.7,2019,292.36472000000003
52,Mujer,Catalunya,Espanya,asalariado,40,25819.0,0.0,2019,292.85693
69,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,197.8953
69,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,197.8953
43,Hombre,Catalunya,Espanya,asalariado,40,0.0,34003.3,2019,256.30162
43,Mujer,Catalunya,Espanya,asalariado,40,37416.5,0.0,2019,255.36209
65,Hombre,Catalunya,Espanya,asalariado, ,6609.5,0.0,2019,232.75866000000002
63,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,233.74542000000002
44,Hombre,Catalunya,Espanya,asalariado,40,18400.78,0.0,2019,272.8147
76,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,278.14738
81,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,230.63218999999998
76,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,230.33866
62,Hombre,Catalunya,Espanya,asalariado,40,40152.4,0.0,2019,145.49892
36,Hombre,Catalunya,Espanya,asalariado,40,26481.8,0.0,2019,260.23642
33,Mujer,Catalunya,Espanya,asalariado,40,29413.7,0.0,2019,267.52137
64,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,256.00707
55,Mujer,Catalunya,UE-28,asalariado,40,0.0,0.0,2019,254.76617000000002
63,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,145.49892
38,Hombre,Catalunya,Espanya,asalariado,40,31029.4,0.0,2019,454.42537999999996
33,Mujer,Catalunya,Espanya,asalariado, ,29327.4,0.0,2019,467.14635999999996
68,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,237.30432000000002
62,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,174.32251000000002
59,Mujer,Catalunya,Espanya,asalariado,40,20087.7,0.0,2019,174.05308
64,Hombre,Catalunya,Espanya,Empleador, ,0.0,0.0,2019,115.76761
20,Hombre,Catalunya,Espanya,asalariado, ,7365.78,0.0,2019,116.9681
51,Hombre,Catalunya,Espanya,asalariado, ,17987.9,0.0,2019,211.94716
73,Hombre,Catalunya,Espanya,Empleador, ,0.0,0.0,2019,233.09175
72,Mujer,Catalunya,Espanya,Empleador, ,0.0,0.0,2019,233.0526
72,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,237.30432000000002
78,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,213.0417
75,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,212.71578
75,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,237.30432000000002
71,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,171.34925
55,Mujer,Catalunya,Espanya,asalariado,37,38274.5,0.0,2019,386.17287000000005
55,Hombre,Catalunya,Espanya,asalariado,40,26583.9,0.0,2019,390.21882999999997
23,Hombre,Catalunya,Espanya,asalariado,20,9313.6,0.0,2019,390.14623
20,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,394.06996000000004
35,Hombre,Catalunya,Espanya,asalariado,40,14805.0,0.0,2019,311.63595
33,Mujer,Catalunya,Espanya,asalariado, ,10431.4,0.0,2019,318.75852000000003
65,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,230.27133999999998
64,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,231.24756000000002
53,Hombre,Catalunya,Espanya,asalariado, ,29183.1,0.0,2019,244.50298999999998
42,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,242.54826
18,Hombre,Catalunya,Espanya,, ,0.0,0.0,2019,245.66782
33,Mujer,Catalunya,Espanya,asalariado,40,25594.2,0.0,2019,538.78143
32,Hombre,Catalunya,Espanya,asalariado,40,26978.5,0.0,2019,526.7425099999999
33,Hombre,Catalunya,Espanya,asalariado,40,10071.38,0.0,2019,526.7425099999999
33,Mujer,Catalunya,Espanya,asalariado,30,28072.55,0.0,2019,538.78143
56,Hombre,Catalunya,Espanya,asalariado,35,31581.4,0.0,2019,478.18414
55,Mujer,Catalunya,Espanya,asalariado,30,14392.2,0.0,2019,477.01758
28,Hombre,Catalunya,Espanya,asalariado,40,29083.1,0.0,2019,482.33184000000006
78,Mujer,Catalunya,Espanya,asalariado, ,4351.63,0.0,2019,296.25243
42,Mujer,Catalunya,Espanya,asalariado,45,27882.1,3495.4,2019,365.2714
36,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,376.74262000000004
42,Hombre,Catalunya,Espanya,asalariado,40,13884.2,0.0,2019,378.12875
59,Hombre,Catalunya,Espanya,asalariado,35,0.0,0.0,2019,154.15145
52,Hombre,Catalunya,Espanya,asalariado,40,13087.6,0.0,2019,332.94158999999996
50,Mujer,Catalunya,Espanya,asalariado,40,14110.0,0.0,2019,330.68082999999996
70,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,248.26406
67,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,248.22236
73,Hombre,Catalunya,Resto,Empleador, ,0.0,0.0,2019,422.92539000000005
65,Mujer,Catalunya,Resto,, ,0.0,0.0,2019,427.50557000000003
27,Mujer,Catalunya,Resto,, ,0.0,0.0,2019,438.14725999999996
33,Hombre,Catalunya,Espanya,asalariado,40,15226.0,0.0,2019,397.31007999999997
67,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,252.75082
63,Hombre,Catalunya,Espanya,asalariado,40,32080.95,0.0,2019,145.49892
72,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,233.09175
70,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,233.0526
52,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,590.745
54,Mujer,Catalunya,Espanya,asalariado, ,4133.9,0.0,2019,584.6199
29,Mujer,Catalunya,Espanya,asalariado,40,17235.2,0.0,2019,604.6435
61,Mujer,Catalunya,Espanya,asalariado,40,33990.47,0.0,2019,280.35479
71,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,328.29662
48,Hombre,Catalunya,Espanya,asalariado, ,7301.8,0.0,2019,330.84589
25,Hombre,Catalunya,Resto,asalariado,40,12997.8,0.0,2019,201.89311999999998
23,Mujer,Catalunya,Resto,asalariado,40,9723.5,0.0,2019,201.56999
49,Hombre,Catalunya,Espanya,asalariado,40,17399.1,9983.6,2019,341.46792
37,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,293.86416
32,Hombre,Catalunya,Espanya,asalariado,40,51349.3,2986.5,2019,296.42697000000004
42,Mujer,Catalunya,Espanya,asalariado,40,22135.2,0.0,2019,365.2714
62,Mujer,Catalunya,Espanya,asalariado, ,24499.6,0.0,2019,398.49057999999997
31,Hombre,Catalunya,Espanya,asalariado,40,44845.6,0.0,2019,399.28421000000003
80,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,370.17227
70,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,369.60597
39,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,372.54425
54,Hombre,Catalunya,Espanya,asalariado,60,22236.0,0.0,2019,372.43297
51,Mujer,Catalunya,Espanya,asalariado, ,1370.6,0.0,2019,368.57142999999996
21,Hombre,Catalunya,Espanya,, ,0.0,0.0,2019,372.36368
78,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,296.25243
66,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,268.43169
62,Mujer,Catalunya,Espanya,asalariado, ,10779.6,0.0,2019,271.33874
62,Hombre,Catalunya,Espanya,asalariado,60,22062.2,0.0,2019,247.90928
61,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,248.96027
83,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,296.25243
82,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,152.52423000000002
69,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,248.26406
66,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,248.22236
75,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,248.26406
71,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,248.22236
61,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,247.90928
61,Mujer,Catalunya,Espanya,asalariado,40,6635.4,0.0,2019,248.96027
77,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,152.52423000000002
76,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,296.25243
46,Hombre,Catalunya,Espanya,asalariado,40,22604.4,0.0,2019,422.91024000000004
45,Mujer,Catalunya,Espanya,asalariado,15,5899.4,0.0,2019,421.43715999999995
86,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,152.52423000000002
58,Mujer,Catalunya,Resto,asalariado, ,0.0,0.0,2019,321.17134
56,Hombre,Catalunya,Resto,asalariado, ,4543.2,0.0,2019,320.89216
29,Hombre,Catalunya,Resto,asalariado, ,7223.2,0.0,2019,323.67554
63,Hombre,Catalunya,Espanya,Empleador,40,25798.7,0.0,2019,247.90928
61,Mujer,Catalunya,Espanya,Empleador,40,37909.7,0.0,2019,248.96027
49,Hombre,Catalunya,Espanya,Empleador,40,0.0,2249.6,2019,520.46453
50,Mujer,Catalunya,Espanya,Empleador,40,0.0,2249.6,2019,519.28138
47,Hombre,Catalunya,Espanya,Empleador,40,42442.6,0.0,2019,259.00257
44,Mujer,Catalunya,Espanya,Empleador,40,28046.9,0.0,2019,258.10042000000004
56,Hombre,Catalunya,Espanya,Empleador,40,9861.75,0.0,2019,154.15145
22,Hombre,Catalunya,Resto,Empleador,50,6711.0,0.0,2019,230.27745
71,Mujer,Catalunya,Espanya,Empleador, ,0.0,0.0,2019,252.75082
70,Hombre,Catalunya,Espanya,Empleador, ,3397.22,0.0,2019,248.26406
66,Mujer,Catalunya,Espanya,Empleador, ,0.0,0.0,2019,248.22236
35,Hombre,Catalunya,Espanya,Empleador,40,17215.7,0.0,2019,397.31007999999997
52,Hombre,Catalunya,Espanya,Empleador,40,46511.9,0.0,2019,372.43297
51,Mujer,Catalunya,Espanya,Empleador,40,37368.9,0.0,2019,368.57142999999996
21,Hombre,Catalunya, ,, ,0.0,0.0,2019,0.0
42,Hombre,Catalunya,Espanya,Empleador,40,27660.2,0.0,2019,484.00462999999996
34,Mujer,Catalunya,Espanya,Empleador,40,16928.86,0.0,2019,497.55364000000003
67,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,268.43169
62,Mujer,Catalunya,Espanya,asalariado,40,28435.0,0.0,2019,271.33874
49,Hombre,Catalunya,Espanya,asalariado,40,36703.4,0.0,2019,238.97814
41,Mujer,Catalunya,Resto,asalariado, ,12163.7,0.0,2019,238.14573
46,Hombre,Catalunya,Resto,asalariado,40,29163.3,0.0,2019,520.46453
46,Mujer,Catalunya,Resto,asalariado,40,11619.2,0.0,2019,519.28138
81,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,296.25243
34,Hombre,Catalunya,Espanya,asalariado,40,31462.4,0.0,2019,412.37883
34,Mujer,Catalunya,Espanya,asalariado,40,42280.8,0.0,2019,421.80392
45,Hombre,Catalunya,Espanya,asalariado,40,51639.9,0.0,2019,301.09466000000003
44,Mujer,Catalunya,Espanya,asalariado,35,80750.5,0.0,2019,299.99092
69,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,268.43169
65,Mujer,Catalunya, ,, ,9226.6,0.0,2019,0.0
42,Mujer,Catalunya,Resto,asalariado,40,11644.31,0.0,2019,376.74262000000004
41,Hombre,Catalunya,Resto,asalariado,40,41841.9,0.0,2019,378.12875
67,Hombre,Catalunya,Espanya,Empleador, ,0.0,0.0,2019,459.84325
61,Mujer,Catalunya,Espanya,Empleador,40,0.0,6393.32,2019,464.82324000000006
34,Hombre,Catalunya,Espanya,asalariado,40,37059.0,0.0,2019,465.74897999999996
25,Hombre,Catalunya,Espanya,asalariado,40,4206.2,0.0,2019,465.35674000000006
60,Mujer,Catalunya,Espanya,asalariado,35,40001.7,0.0,2019,167.17418
60,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,348.67341
58,Hombre,Catalunya,Espanya,autónomo,30,1111.7,14302.5,2019,348.37032
45,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,348.35402
86,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,368.21349
60,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,370.02394
53,Hombre,Catalunya,Espanya,asalariado,40,79357.0,0.0,2019,372.66433
39,Mujer,Catalunya,Espanya,asalariado,35,2487.8,0.0,2019,251.60147
47,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,216.88738999999998
77,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,470.62895
79,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,470.02997
50,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,473.55785999999995
46,Hombre,Catalunya,Espanya,asalariado,40,23150.3,0.0,2019,473.55785999999995
84,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,502.66083
62,Mujer,Catalunya,Espanya,asalariado,10,3551.5,0.0,2019,508.05905
54,Hombre,Catalunya,Espanya,asalariado,40,18926.2,0.0,2019,508.73683
29,Hombre,Catalunya,Espanya,asalariado,40,16613.3,0.0,2019,509.07089
48,Mujer,Catalunya,Espanya,Empleador,40,0.0,78358.5,2019,298.97837000000004
21,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,300.48467999999997
71,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,248.26406
69,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,248.22236
35,Hombre,Catalunya,Resto,autónomo,50,0.0,36865.6,2019,296.42697000000004
37,Mujer,Catalunya,Resto,, ,0.0,0.0,2019,293.86416
31,Hombre,Catalunya,Espanya,asalariado,40,9301.65,0.0,2019,567.0890400000001
30,Mujer,Catalunya,Espanya,autónomo,15,0.0,7500.0,2019,580.0501
69,Hombre,Catalunya,Espanya,autónomo, ,0.0,0.0,2019,248.26406
70,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,248.22236
66,Hombre,Catalunya,Espanya,Empleador, ,0.0,0.0,2019,182.50263999999999
45,Hombre,Catalunya,Resto,asalariado, ,19598.4,0.0,2019,281.81669
42,Mujer,Catalunya,UE-28,asalariado,16,5611.8,0.0,2019,280.78362000000004
82,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,152.52423000000002
83,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,296.25243
35,Hombre,Catalunya,Espanya,asalariado,40,16452.63,0.0,2019,397.31007999999997
39,Mujer,Catalunya,Espanya,asalariado,40,10196.5,0.0,2019,251.60147
41,Mujer,Catalunya,Resto,asalariado,40,10800.0,0.0,2019,585.10578
41,Hombre,Catalunya,Resto,asalariado,40,16326.5,0.0,2019,587.25852
22,Hombre,Catalunya,Resto,asalariado,40,6764.9,0.0,2019,589.71147
18,Mujer,Catalunya,Resto,, ,0.0,0.0,2019,595.64224
84,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,152.52423000000002
44,Hombre,Catalunya,Resto,asalariado,40,18224.0,0.0,2019,358.35208
37,Mujer,Catalunya,Resto,asalariado,40,8599.82,0.0,2019,357.03845
84,Hombre,Catalunya,Espanya,Empleador, ,0.0,0.0,2019,245.64439
77,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,245.33175
46,Hombre,Catalunya,Espanya,Empleador,40,52628.0,0.0,2019,403.24091
48,Mujer,Catalunya,Espanya,Empleador,18,12833.16,0.0,2019,402.32424
20,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,409.07253
83,Hombre,Catalunya,Espanya,Empleador, ,34677.75,0.0,2019,245.64439
76,Mujer,Catalunya,Espanya,Empleador,50,5213.83,0.0,2019,245.33175
49,Hombre,Catalunya,Espanya,Empleador,40,32746.9,0.0,2019,288.72057
45,Mujer,Catalunya,Espanya,Empleador,40,20468.6,0.0,2019,287.7149
42,Hombre,Catalunya,Espanya,Empleador,40,19540.4,0.0,2019,244.90707
37,Mujer,Catalunya,Espanya,Empleador,40,23827.5,0.0,2019,244.0093
44,Mujer,Catalunya,Espanya,Empleador,50,15269.5,0.0,2019,284.80517000000003
22,Mujer,Catalunya,Espanya,Empleador, ,2544.4,0.0,2019,286.58762
75,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,226.56177999999997
78,Hombre,Catalunya,Espanya,, ,0.0,0.0,2019,226.90892000000002
44,Hombre,Catalunya,Espanya,Empleador,40,31351.2,0.0,2019,244.90707
41,Mujer,Catalunya,Espanya,Empleador,40,31839.6,0.0,2019,244.0093
53,Mujer,Catalunya,Espanya,asalariado,40,73079.5,0.0,2019,420.44732
53,Hombre,Catalunya,Espanya,Empleador,35,0.0,40000.0,2019,424.85237
23,Hombre,Catalunya,Espanya,asalariado, ,1022.4,0.0,2019,424.77332
21,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,424.09349000000003
64,Hombre,Catalunya,Espanya,asalariado, ,633.2,0.0,2019,501.01475999999997
62,Mujer,Catalunya,Espanya,asalariado, ,550.4,0.0,2019,503.13878
30,Mujer,Catalunya,Espanya,asalariado, ,9010.7,0.0,2019,515.66317
50,Mujer,Catalunya,Espanya,asalariado,40,16607.32,0.0,2019,612.7066
50,Hombre,Catalunya,Espanya,asalariado,45,0.0,10444.0,2019,614.1026099999999
22,Hombre,Catalunya,Espanya,asalariado,35,8991.0,0.0,2019,616.78068
47,Mujer,Catalunya,Espanya,asalariado,35,16080.3,0.0,2019,228.09734
18,Hombre,Catalunya,Espanya,, ,193.0,0.0,2019,230.75087000000002
